case:concept:name,concept:name,time:timestamp,human_resource,org:role,lifecycle:transition,concept:instance
1-740632539,Completed,2012-05-04 13:41:06,Olga,G97,complete,i_714
1-740650963,Accepted,2012-05-04 12:44:44,Alex,G96,start,i_715
1-740650963,Accepted,2012-05-04 12:44:44,Alex,G96,complete,i_715
1-740650963,Accepted,2012-05-04 12:45:50,Alex,G96,start,i_716
1-740650963,Accepted,2012-05-04 12:45:50,Alex,G96,complete,i_716
1-740650963,Completed,2012-05-04 12:56:18,Alex,G96,start,i_717
1-740650963,Completed,2012-05-04 12:56:18,Alex,G96,complete,i_717
1-740683101,Queued,2012-05-04 14:33:30,Febe,S56,start,i_718
1-740683101,Queued,2012-05-04 14:33:30,Febe,S56,complete,i_718
1-740683101,Accepted,2012-05-04 14:40:30,Krzysztof,S56,start,i_719
1-740683101,Accepted,2012-05-04 14:40:30,Krzysztof,S56,complete,i_719
1-740683101,Queued,2012-05-04 17:47:03,Debasish,G97,start,i_720
1-740683101,Queued,2012-05-04 17:47:03,Debasish,G97,complete,i_720
1-740683101,Accepted,2012-05-04 18:01:59,Renato,G97,start,i_721
1-740683101,Accepted,2012-05-04 18:01:59,Renato,G97,complete,i_721
1-740683101,Accepted,2012-05-04 18:02:30,Renato,G97,start,i_722
1-740683101,Accepted,2012-05-04 18:02:30,Renato,G97,complete,i_722
1-740683101,Queued,2012-05-04 18:02:37,Renato,G97,start,i_723
1-740683101,Queued,2012-05-04 18:02:37,Renato,G97,complete,i_723
1-740683101,Accepted,2012-05-05 01:14:46,Joakim,G97,start,i_724
1-740683101,Accepted,2012-05-05 01:14:46,Joakim,G97,complete,i_724
1-740683101,Queued,2012-05-05 01:14:52,Joakim,G97,start,i_725
1-740683101,Queued,2012-05-05 01:14:52,Joakim,G97,complete,i_725
1-740683101,Accepted,2012-05-08 11:58:51,Magdalena,G97,start,i_726
1-740683101,Accepted,2012-05-08 11:58:51,Magdalena,G97,complete,i_726
1-740683101,Accepted,2012-05-08 11:58:56,Magdalena,G97,start,i_727
1-740683101,Accepted,2012-05-08 11:58:56,Magdalena,G97,complete,i_727
1-740683101,Accepted,2012-05-08 12:14:57,Natalia,G97,start,i_728
1-740683101,Accepted,2012-05-08 12:14:57,Natalia,G97,complete,i_728
1-740683101,Queued,2012-05-08 12:14:59,Natalia,G97,start,i_729
1-740683101,Queued,2012-05-08 12:14:59,Natalia,G97,complete,i_729
1-740683101,Accepted,2012-05-08 13:41:53,Dawid,G97,start,i_730
1-740683101,Accepted,2012-05-08 13:41:53,Dawid,G97,complete,i_730
1-740683101,Accepted,2012-05-08 13:42:30,Dawid,G97,start,i_731
1-740683101,Accepted,2012-05-08 13:42:30,Dawid,G97,complete,i_731
1-740683101,Accepted,2012-05-08 14:10:52,Pawel,G97,start,i_732
1-740683101,Accepted,2012-05-08 14:10:52,Pawel,G97,complete,i_732
1-740683101,Accepted,2012-05-08 14:10:57,Pawel,G97,start,i_733
1-740683101,Accepted,2012-05-08 14:10:57,Pawel,G97,complete,i_733
1-740683101,Accepted,2012-05-09 11:45:49,Pawel,G97,start,i_734
1-740683101,Accepted,2012-05-09 11:45:49,Pawel,G97,complete,i_734
1-740683101,Accepted,2012-05-09 11:47:18,Pawel,G97,start,i_735
1-740683101,Accepted,2012-05-09 11:47:18,Pawel,G97,complete,i_735
1-740683101,Accepted,2012-05-10 11:47:33,Pawel,G97,start,i_736
1-740683101,Accepted,2012-05-10 11:47:33,Pawel,G97,complete,i_736
1-740683101,Queued,2012-05-10 13:07:34,Sumesh,G97,start,i_737
1-740683101,Queued,2012-05-10 13:07:34,Sumesh,G97,complete,i_737
1-740683101,Accepted,2012-05-11 08:46:40,Magdalena,G97,start,i_738
1-740683101,Accepted,2012-05-11 08:46:40,Magdalena,G97,complete,i_738
1-740683101,Accepted,2012-05-11 08:46:46,Magdalena,G97,start,i_739
1-740683101,Accepted,2012-05-11 08:46:46,Magdalena,G97,complete,i_739
1-740683101,Accepted,2012-05-14 06:57:04,Pawel,G97,start,i_740
1-740683101,Accepted,2012-05-14 06:57:04,Pawel,G97,complete,i_740
1-740683101,Accepted,2012-05-14 06:57:07,Pawel,G97,start,i_741
1-740683101,Accepted,2012-05-14 06:57:07,Pawel,G97,complete,i_741
1-740683101,Completed,2012-05-15 07:45:46,Pawel,G97,start,i_742
1-740683101,Completed,2012-05-15 07:45:46,Pawel,G97,complete,i_742
1-740683101,Completed,2012-05-22 23:19:35,Siebel,G97,start,i_743
1-740683101,Completed,2012-05-22 23:19:35,Siebel,G97,complete,i_743
1-740703544,Accepted,2012-05-04 14:38:03,Mateusz,G96,start,i_744
1-740703544,Accepted,2012-05-04 14:38:03,Mateusz,G96,complete,i_744
1-740703544,Accepted,2012-05-04 14:38:18,Mateusz,G96,start,i_745
1-740703544,Accepted,2012-05-04 14:38:18,Mateusz,G96,complete,i_745
1-740703544,Queued,2012-05-04 14:54:30,Mateusz,G92,start,i_746
1-740703544,Queued,2012-05-04 14:54:30,Mateusz,G92,complete,i_746
1-740703544,Queued,2012-05-04 14:54:31,Mateusz,G92,start,i_747
1-740703544,Queued,2012-05-04 14:54:31,Mateusz,G92,complete,i_747
1-740703544,Accepted,2012-05-04 16:13:30,Anjali,G92,start,i_748
1-740703544,Accepted,2012-05-04 16:13:30,Anjali,G92,complete,i_748
1-740703544,Accepted,2012-05-04 16:19:58,Anjali,G92,start,i_749
1-740703544,Accepted,2012-05-04 16:19:58,Anjali,G92,complete,i_749
1-740703544,Accepted,2012-05-04 17:04:37,Anjali,G92,start,i_750
1-740703544,Accepted,2012-05-04 17:04:37,Anjali,G92,complete,i_750
1-740703544,Accepted,2012-05-04 19:00:55,Siddarth,G92,start,i_751
1-740703544,Accepted,2012-05-04 19:00:55,Siddarth,G92,complete,i_751
1-740703544,Accepted,2012-05-04 19:03:05,Siddarth,G92,start,i_752
1-740703544,Accepted,2012-05-04 19:03:05,Siddarth,G92,complete,i_752
1-740703544,Accepted,2012-05-07 01:19:33,Siddarth,G92,start,i_753
1-740703544,Accepted,2012-05-07 01:19:33,Siddarth,G92,complete,i_753
1-740703544,Accepted,2012-05-07 10:22:29,Arun,G92,start,i_754
1-740703544,Accepted,2012-05-07 10:22:29,Arun,G92,complete,i_754
1-740703544,Accepted,2012-05-07 10:23:08,Arun,G92,start,i_755
1-740703544,Accepted,2012-05-07 10:23:08,Arun,G92,complete,i_755
1-740703544,Accepted,2012-05-07 15:31:58,Sharath,G92,start,i_756
1-740703544,Accepted,2012-05-07 15:31:58,Sharath,G92,complete,i_756
1-740703544,Accepted,2012-05-07 15:32:08,Sharath,G92,start,i_757
1-740703544,Accepted,2012-05-07 15:32:08,Sharath,G92,complete,i_757
1-740703544,Accepted,2012-05-07 17:40:58,Sharath,G92,start,i_758
1-740703544,Accepted,2012-05-07 17:40:58,Sharath,G92,complete,i_758
1-740703544,Accepted,2012-05-07 22:47:36,Debashish,G92,start,i_759
1-740703544,Accepted,2012-05-07 22:47:36,Debashish,G92,complete,i_759
1-740703544,Completed,2012-05-07 22:49:03,Debashish,G92,start,i_760
1-740703544,Completed,2012-05-07 22:49:03,Debashish,G92,complete,i_760
1-740703544,Completed,2012-05-14 23:19:10,Siebel,G92,start,i_761
1-740703544,Completed,2012-05-14 23:19:10,Siebel,G92,complete,i_761
1-740779871,Accepted,2012-05-04 18:39:28,Ander,C9,start,i_762
1-740779871,Accepted,2012-05-04 18:39:28,Ander,C9,complete,i_762
1-740779871,Accepted,2012-05-04 18:39:37,Ander,C9,start,i_763
1-740779871,Accepted,2012-05-04 18:39:37,Ander,C9,complete,i_763
1-740779871,Completed,2012-05-04 18:40:01,Ander,C9,start,i_764
1-740779871,Completed,2012-05-04 18:40:01,Ander,C9,complete,i_764
1-740780080,Queued,2012-05-04 15:43:59,Siebel,G76,start,i_765
1-740780080,Queued,2012-05-04 15:43:59,Siebel,G76,complete,i_765
1-740780080,Accepted,2012-05-04 16:00:29,Christer,G76,start,i_766
1-740780080,Accepted,2012-05-04 16:00:29,Christer,G76,complete,i_766
1-740780080,Completed,2012-05-04 16:01:51,Christer,G76,start,i_767
1-740780080,Completed,2012-05-04 16:01:51,Christer,G76,complete,i_767
1-740780080,Completed,2012-05-11 23:13:07,Siebel,G76,start,i_768
1-740780080,Completed,2012-05-11 23:13:07,Siebel,G76,complete,i_768
1-740801731,Accepted,2012-05-04 17:57:47,Eduardo,G97,start,i_769
1-740801731,Accepted,2012-05-04 17:57:47,Eduardo,G97,complete,i_769
1-740801731,Accepted,2012-05-04 17:59:53,Eduardo,G97,start,i_770
1-740801731,Accepted,2012-05-04 17:59:53,Eduardo,G97,complete,i_770
1-740801731,Accepted,2012-05-04 21:24:41,Eduardo,G97,start,i_771
1-740801731,Accepted,2012-05-04 21:24:41,Eduardo,G97,complete,i_771
1-740801731,Completed,2012-05-07 20:12:57,Eduardo,G97,start,i_772
1-740801731,Completed,2012-05-07 20:12:57,Eduardo,G97,complete,i_772
1-740801731,Completed,2012-05-14 23:19:00,Siebel,G97,start,i_773
1-740801731,Completed,2012-05-14 23:19:00,Siebel,G97,complete,i_773
1-740812628,Accepted,2012-05-04 18:10:44,Matt,N36,start,i_774
1-740812628,Accepted,2012-05-04 18:10:44,Matt,N36,complete,i_774
1-740812628,Accepted,2012-05-04 18:11:46,Matt,N36,start,i_775
1-740812628,Accepted,2012-05-04 18:11:46,Matt,N36,complete,i_775
1-740812628,Completed,2012-05-04 19:20:32,Matt,N36,start,i_776
1-740812628,Completed,2012-05-04 19:20:32,Matt,N36,complete,i_776
1-740813912,Accepted,2012-05-04 16:02:12,Josh,N38,start,i_777
1-740813912,Accepted,2012-05-04 16:02:12,Josh,N38,complete,i_777
1-740813912,Accepted,2012-05-04 16:14:25,Josh,N38,start,i_778
1-740813912,Accepted,2012-05-04 16:14:25,Josh,N38,complete,i_778
1-740813912,Completed,2012-05-04 16:14:37,Josh,N38,start,i_779
1-740813912,Completed,2012-05-04 16:14:37,Josh,N38,complete,i_779
1-740820688,Accepted,2012-05-04 17:53:22,Joshua,N36,start,i_780
1-740820688,Accepted,2012-05-04 17:53:22,Joshua,N36,complete,i_780
1-740820688,Accepted,2012-05-04 17:56:21,Joshua,N36,start,i_781
1-740820688,Accepted,2012-05-04 17:56:21,Joshua,N36,complete,i_781
1-740820688,Completed,2012-05-04 18:44:13,Joshua,N36,start,i_782
1-740820688,Completed,2012-05-04 18:44:13,Joshua,N36,complete,i_782
1-740846515,Accepted,2012-05-04 20:37:33,Matt,N36,start,i_783
1-740846515,Accepted,2012-05-04 20:37:33,Matt,N36,complete,i_783
1-740846515,Accepted,2012-05-04 20:38:33,Matt,N36,start,i_784
1-740846515,Accepted,2012-05-04 20:38:33,Matt,N36,complete,i_784
1-740846515,Completed,2012-05-04 20:51:19,Matt,N36,start,i_785
1-740846515,Completed,2012-05-04 20:51:19,Matt,N36,complete,i_785
