number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0004351,New,True,5,0,7,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 336,11/3/2016 14:42,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Active,True,5,0,8,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 88,11/3/2016 16:44,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Active,True,5,0,9,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 429,11/3/2016 17:48,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,10,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 429,11/3/2016 17:48,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,12,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 265,15/3/2016 10:48,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,13,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 265,18/3/2016 10:47,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,14,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 573,18/3/2016 11:58,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,16,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 573,21/3/2016 13:51,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Awaiting User Info,True,5,0,17,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 573,21/3/2016 15:19,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Resolved,True,5,0,18,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 573,21/3/2016 15:19,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004351,Closed,False,5,0,19,False,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 908,26/3/2016 15:59,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59
INC0004784,Resolved,True,0,0,0,True,Caller 4632,Opened by  131,9/3/2016 11:01,?,?,Updated by 908,9/3/2016 11:01,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,24/3/2016 18:41
INC0004784,Closed,False,0,0,1,True,Caller 4632,Opened by  131,9/3/2016 11:01,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,24/3/2016 18:41
INC0004787,New,True,0,0,0,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 370,9/3/2016 11:12,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,New,True,1,0,1,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 131,9/3/2016 17:34,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,New,True,1,0,2,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 133,10/3/2016 15:24,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,Awaiting User Info,True,1,0,3,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 133,10/3/2016 15:25,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,Awaiting User Info,True,1,0,6,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 44,18/3/2016 11:53,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,Awaiting User Info,True,1,0,7,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 44,18/3/2016 11:53,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,Resolved,True,1,0,9,True,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 60,22/3/2016 08:35,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004787,Closed,False,1,0,10,False,Caller 5073,?,9/3/2016 11:02,Created by 89,9/3/2016 11:12,Updated by 908,27/3/2016 08:59,Phone,Location 38,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 08:35,27/3/2016 08:59
INC0004792,Active,True,0,0,0,True,Caller 5213,Opened by  59,9/3/2016 11:05,?,?,Updated by 908,9/3/2016 11:05,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 11:24,24/3/2016 18:41
INC0004792,Resolved,True,0,0,1,True,Caller 5213,Opened by  59,9/3/2016 11:05,?,?,Updated by 135,9/3/2016 11:24,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 11:24,24/3/2016 18:41
INC0004792,Closed,False,0,0,2,False,Caller 5213,Opened by  59,9/3/2016 11:05,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 11:24,24/3/2016 18:41
INC0005298,Awaiting Problem,True,0,0,0,True,Caller 3898,Opened by  423,10/3/2016 10:34,Created by 180,10/3/2016 10:35,Updated by 777,10/3/2016 10:35,Phone,Location 51,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,26/4/2016 11:55,1/5/2016 12:07
INC0005298,Resolved,True,0,0,1,True,Caller 3898,Opened by  423,10/3/2016 10:34,Created by 180,10/3/2016 10:35,Updated by 777,26/4/2016 11:55,Phone,Location 51,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,26/4/2016 11:55,1/5/2016 12:07
INC0005298,Closed,False,0,0,2,False,Caller 3898,Opened by  423,10/3/2016 10:34,Created by 180,10/3/2016 10:35,Updated by 908,1/5/2016 12:07,Phone,Location 51,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,26/4/2016 11:55,1/5/2016 12:07
INC0005623,Awaiting User Info,True,0,0,0,True,Caller 3377,Opened by  317,10/3/2016 17:47,Created by 137,10/3/2016 17:49,Updated by 609,10/3/2016 17:49,Phone,Location 199,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 153,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 137,19/5/2016 16:31,24/5/2016 17:07
INC0005623,Resolved,True,0,0,24,True,Caller 3377,Opened by  317,10/3/2016 17:47,Created by 137,10/3/2016 17:49,Updated by 609,19/5/2016 16:31,Phone,Location 199,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 153,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 137,19/5/2016 16:31,24/5/2016 17:07
INC0005623,Closed,False,0,0,25,False,Caller 3377,Opened by  317,10/3/2016 17:47,Created by 137,10/3/2016 17:49,Updated by 908,24/5/2016 17:07,Phone,Location 199,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 153,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 137,19/5/2016 16:31,24/5/2016 17:07
INC0006078,New,True,0,0,0,True,Caller 3216,Opened by  59,11/3/2016 14:29,?,?,Updated by 908,11/3/2016 14:29,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,New,True,1,0,1,True,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 135,11/3/2016 14:40,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,New,True,1,0,2,True,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 135,11/3/2016 14:41,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,Active,True,1,0,5,True,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 44,19/3/2016 08:21,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,Active,True,2,0,7,True,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 859,22/3/2016 11:23,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,Resolved,True,2,0,8,True,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 533,23/3/2016 08:31,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006078,Closed,False,2,0,9,False,Caller 1325,Opened by  59,11/3/2016 14:29,?,?,Updated by 908,28/3/2016 08:59,Phone,Location 42,Category 61,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 08:31,28/3/2016 08:59
INC0006891,New,True,0,0,0,True,Caller 2657,Opened by  386,14/3/2016 16:40,Created by 167,14/3/2016 16:46,Updated by 723,14/3/2016 16:46,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,15/3/2016 09:51,24/3/2016 19:00
INC0006891,New,True,1,0,1,True,Caller 2657,Opened by  386,14/3/2016 16:40,Created by 167,14/3/2016 16:46,Updated by 859,14/3/2016 17:49,Phone,Location 204,Category 37,Subcategory 135,Symptom 301,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,15/3/2016 09:51,24/3/2016 19:00
INC0006891,Awaiting User Info,True,1,0,2,True,Caller 2657,Opened by  386,14/3/2016 16:40,Created by 167,14/3/2016 16:46,Updated by 308,15/3/2016 08:23,Phone,Location 204,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,15/3/2016 09:51,24/3/2016 19:00
INC0006891,Resolved,True,1,0,3,True,Caller 2657,Opened by  386,14/3/2016 16:40,Created by 167,14/3/2016 16:46,Updated by 308,15/3/2016 09:51,Phone,Location 204,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,15/3/2016 09:51,24/3/2016 19:00
INC0006891,Closed,False,1,0,4,False,Caller 2657,Opened by  386,14/3/2016 16:40,Created by 167,14/3/2016 16:46,Updated by 908,24/3/2016 19:00,Phone,Location 204,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,15/3/2016 09:51,24/3/2016 19:00
INC0006934,New,True,0,0,0,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 131,14/3/2016 18:18,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Active,True,0,0,1,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 723,14/3/2016 18:49,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Active,True,1,0,2,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 131,14/3/2016 20:26,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Active,True,1,0,3,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 88,16/3/2016 09:26,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Awaiting User Info,True,2,0,4,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 44,16/3/2016 14:44,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Awaiting User Info,True,2,0,5,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 429,16/3/2016 18:38,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Awaiting User Info,True,2,0,6,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 133,17/3/2016 10:29,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Resolved,True,3,0,7,True,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 133,17/3/2016 10:30,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0006934,Closed,False,3,0,8,False,Caller 1307,Opened by  58,14/3/2016 18:05,Created by 31,14/3/2016 18:18,Updated by 908,24/3/2016 19:00,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,17/3/2016 10:30,24/3/2016 19:00
INC0007066,New,True,0,0,0,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 908,15/3/2016 09:08,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,New,True,1,0,1,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 859,15/3/2016 16:28,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,New,True,2,0,2,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 789,16/3/2016 14:28,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,Active,True,2,0,3,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 44,19/3/2016 08:46,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,Active,True,2,0,12,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 444,11/4/2016 16:06,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,Active,True,2,0,13,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 444,11/4/2016 16:08,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,Resolved,True,2,0,14,True,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 444,11/4/2016 16:09,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007066,Closed,False,2,0,15,False,Caller 4526,Opened by  40,15/3/2016 09:08,?,?,Updated by 908,16/4/2016 16:10,Phone,Location 51,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 111,11/4/2016 16:09,16/4/2016 16:10
INC0007391,New,True,0,0,0,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 129,15/3/2016 16:02,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,New,True,1,0,1,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 129,15/3/2016 16:03,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Active,True,1,0,2,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 129,15/3/2016 16:03,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Active,True,1,0,3,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 874,16/3/2016 09:00,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Active,True,2,0,4,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 874,16/3/2016 09:00,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Active,True,2,0,5,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 241,16/3/2016 11:03,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Active,True,2,0,6,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 241,17/3/2016 10:57,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
INC0007391,Resolved,True,2,0,7,True,Caller 2966,Opened by  55,15/3/2016 15:39,Created by 30,15/3/2016 16:02,Updated by 241,17/3/2016 10:58,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,17/3/2016 10:58,24/3/2016 19:01
